location_name,year,cause_name,val,total_deaths,share
Nepal,2000,Silicosis,5.133345110332985,197330.3272502659,2.601396947881496e-05
Nepal,2000,Asbestosis,0.9395774455426948,197330.3272502659,4.761444723856701e-06
Nepal,2000,Coal workers pneumoconiosis,1.5084760724208943,197330.3272502659,7.644420872559322e-06
Nepal,2000,Other pneumoconiosis,2.5426172724863845,197330.3272502659,1.2885081112046646e-05
Nepal,2000,Asthma,2719.203900907482,197330.3272502659,0.01377995941525414
Nepal,2000,Interstitial lung disease and pulmonary sarcoidosis,272.33976688137597,197330.3272502659,0.0013801211941232869
Nepal,2000,Other chronic respiratory diseases,288.9002175234996,197330.3272502659,0.0014640436751371692
Nepal,2000,Chronic hepatitis B including cirrhosis,1875.7938807707276,197330.3272502659,0.009505857041384905
Nepal,2000,Chronic hepatitis C including cirrhosis,493.1762905297142,197330.3272502659,0.0024992422472610563
Nepal,2000,Cirrhosis due to alcohol,1428.9995810485373,197330.3272502659,0.0072416622470614775
Nepal,2000,Cirrhosis due to other causes,665.5554853706249,197330.3272502659,0.0033727987717089647
Nepal,2000,Peptic ulcer disease,2833.5281502325593,197330.3272502659,0.014359314098936819
Nepal,2000,Gastritis and duodenitis,216.41506277944143,197330.3272502659,0.0010967146601088395
Nepal,2000,Appendicitis,375.99891910538673,197330.3272502659,0.0019054289543062625
Nepal,2000,Paralytic ileus and intestinal obstruction,1018.3195000834792,197330.3272502659,0.005160481484389304
Nepal,2000,"Inguinal, femoral, and abdominal hernia",295.0723412593351,197330.3272502659,0.0014953218056802137
Nepal,2000,Motor vehicle road injuries,543.0098834752173,197330.3272502659,0.0027517811937064307
Nepal,2000,Other road injuries,10.437855585596896,197330.3272502659,5.289534422328807e-05
Nepal,2000,Other transport injuries,181.33284314890352,197330.3272502659,0.0009189304334296602
Nepal,2000,Maternal abortion and miscarriage,236.18150073872073,197330.3272502659,0.0011968839459693466
Nepal,2000,Liver cancer due to NASH,16.757098589483927,197330.3272502659,8.491902295500474e-05
Nepal,2000,Chronic kidney disease due to diabetes mellitus type 1,121.52429874807606,197330.3272502659,0.0006158419764537857
Nepal,2000,Chronic kidney disease due to diabetes mellitus type 2,387.8274954581477,197330.3272502659,0.001965371977345794
Nepal,2000,Pulmonary Arterial Hypertension,83.941108007344,197330.3272502659,0.0004253837166189106
Nepal,2000,Hepatoblastoma,3.2366422003948023,197330.3272502659,1.640215290521412e-05
Nepal,2000,Burkitt lymphoma,6.905324943858851,197330.3272502659,3.4993733807075246e-05
Nepal,2000,Other non-Hodgkin lymphoma,272.4277760748085,197330.3272502659,0.0013805671934517172
Nepal,2000,Retinoblastoma,16.577545934078103,197330.3272502659,8.400911388067323e-05
Nepal,2000,Other eye cancers,4.508046270160783,197330.3272502659,2.2845177084429672e-05
Nepal,2000,Soft tissue and other extraosseous sarcomas,88.81909514914608,197330.3272502659,0.0004501036226251249
Nepal,2000,Malignant neoplasm of bone and articular cartilage,132.9301860852182,197330.3272502659,0.0006736429617158053
Nepal,2000,Neuroblastoma and other peripheral nervous cell tumors,7.045127419368876,197330.3272502659,3.5702203090322925e-05
Nepal,2001,Mesothelioma,8.6664515583581,193475.1720541984,4.4793610809816764e-05
Nepal,2001,Hodgkin lymphoma,98.76499999817062,193475.1720541984,0.0005104789361319368
Nepal,2001,Multiple myeloma,79.7625667513758,193475.1720541984,0.0004122625446175173
Nepal,2001,Other malignant neoplasms,415.24873202850705,193475.1720541984,0.002146263665873278
Nepal,2001,Rheumatic heart disease,3624.9915894952046,193475.1720541984,0.018736210703457764
Nepal,2001,Ischemic heart disease,13416.252073878984,193475.1720541984,0.06934353349545376
Nepal,2001,Ischemic stroke,4363.908737444075,193475.1720541984,0.022555394013148152
Nepal,2001,Intracerebral hemorrhage,5856.231905585445,193475.1720541984,0.03026864813406101
